Order ID,Product,Quantity Ordered,Price Each,Purchase Address,country,sales,time,Year,Month,Day
179180,27in 4K Gaming Monitor,1.0,389.99,"145 Elm St, Winnipeg",Canada,21933.0376,21:58:00,2019.0,April,Sunday
179181,USB-C Charging Cable,1.0,11.95,"112 Main St, Vancouver",Canada,672.068,19:16:00,2019.0,April,Saturday
179182,AA Batteries (4-pack),1.0,3.84,"133 Pacific Ave, Ottawa",Canada,215.9616,19:35:00,2019.0,April,Monday
179183,Bose SoundSport Headphones,1.0,99.99,"139 Cedar Ave, Ottawa",Canada,5623.4376,21:45:00,2019.0,April,Monday
179184,Vareebadd Phone,1.0,400.0,"133 Main St, Toronto",Canada,22496.0,12:16:00,2019.0,April,Wednesday
179185,Wired Headphones,1.0,11.99,"147 Pine St, Ottawa",Canada,674.3176000000001,22:01:00,2019.0,April,Monday
179186,ThinkPad Laptop,1.0,999.99,"110 Cedar Ave, Montreal",Canada,56239.437600000005,17:44:00,2019.0,April,Monday
179187,Lightning Charging Cable,1.0,14.95,"122 Oak St, Hamilton",Canada,840.788,18:29:00,2019.0,April,Sunday
179188,34in Ultrawide Monitor,1.0,379.99,"104 Sunset Blvd, Edmonton",Canada,21370.637600000002,12:37:00,2019.0,April,Saturday
179189,Apple Airpods Headphones,1.0,150.0,"102 Market St, Hamilton",Canada,8436.0,16:44:00,2019.0,April,Wednesday
179190,iPhone,1.0,700.0,"101 Market St, Hamilton",Canada,39368.0,14:06:00,2019.0,April,Thursday
179191,Wired Headphones,1.0,11.99,"102 Maple St, Calgary",Canada,674.3176000000001,19:33:00,2019.0,April,Sunday
179192,AAA Batteries (4-pack),3.0,2.99,"130 Cedar Ave, Montreal",Canada,504.47280000000006,12:57:00,2019.0,April,Monday
179193,AAA Batteries (4-pack),1.0,2.99,"105 Cedar Ave, Winnipeg",Canada,168.15760000000003,12:57:00,2019.0,April,Monday
179194,ThinkPad Laptop,1.0,999.99,"137 Pine St, Winnipeg",Canada,56239.437600000005,20:20:00,2019.0,April,Tuesday
179195,USB-C Charging Cable,1.0,11.95,"116 Elm St, Montreal",Canada,672.068,11:45:00,2019.0,April,Friday
179196,USB-C Charging Cable,1.0,11.95,"110 Cedar Ave, Ottawa",Canada,672.068,10:31:00,2019.0,April,Monday
179197,USB-C Charging Cable,1.0,11.95,"104 Main St, Ottawa",Canada,672.068,17:28:00,2019.0,April,Monday
179198,Wired Headphones,1.0,11.99,"123 Broadway, Hamilton",Canada,674.3176000000001,00:17:00,2019.0,April,Thursday
179199,Flatscreen TV,1.0,300.0,"118 Pacific Ave, Quebec City",Canada,16872.0,15:49:00,2019.0,April,Saturday
179200,Lightning Charging Cable,1.0,14.95,"130 Main St, Calgary",Canada,840.788,13:50:00,2019.0,April,Wednesday
179201,Apple Airpods Headphones,1.0,150.0,"113 Sunset Blvd, Vancouver",Canada,8436.0,10:48:00,2019.0,April,Wednesday
179202,AA Batteries (4-pack),2.0,3.84,"136 Pine St, Montreal",Canada,431.9232,17:22:00,2019.0,April,Saturday
179203,AA Batteries (4-pack),1.0,3.84,"125 Broadway, Ottawa",Canada,215.9616,20:46:00,2019.0,April,Monday
179204,AAA Batteries (4-pack),2.0,2.99,"102 Pine St, Winnipeg",Canada,336.31520000000006,11:03:00,2019.0,April,Sunday
179205,34in Ultrawide Monitor,1.0,379.99,"133 Maple St, Edmonton",Canada,21370.637600000002,20:20:00,2019.0,April,Tuesday
179206,Wired Headphones,1.0,11.99,"104 Sunset Blvd, Vancouver",Canada,674.3176000000001,14:39:00,2019.0,April,Monday
179207,34in Ultrawide Monitor,1.0,379.99,"111 Pine St, Vancouver",Canada,21370.637600000002,09:43:00,2019.0,April,Wednesday
179208,AA Batteries (4-pack),1.0,3.84,"100 Market St, Hamilton",Canada,215.9616,20:22:00,2019.0,April,Monday
179209,AA Batteries (4-pack),1.0,3.84,"112 Pine St, Vancouver",Canada,215.9616,17:27:00,2019.0,April,Tuesday
179210,AA Batteries (4-pack),1.0,3.84,"107 Pine St, Vancouver",Canada,215.9616,09:07:00,2019.0,April,Sunday
179211,Wired Headphones,1.0,11.99,"109 Pacific Ave, Vancouver",Canada,674.3176000000001,16:32:00,2019.0,April,Friday
179212,Lightning Charging Cable,2.0,14.95,"116 Pacific Ave, Hamilton",Canada,1681.576,23:25:00,2019.0,April,Thursday
179213,Wired Headphones,1.0,11.99,"139 Cedar Ave, Toronto",Canada,674.3176000000001,09:41:00,2019.0,April,Friday
179214,Apple Airpods Headphones,1.0,150.0,"117 Pine St, Quebec City",Canada,8436.0,09:41:00,2019.0,April,Tuesday
179215,Bose SoundSport Headphones,1.0,99.99,"138 Oak St, Vancouver",Canada,5623.4376,20:40:00,2019.0,April,Tuesday
179216,27in 4K Gaming Monitor,1.0,389.99,"131 Elm St, Quebec City",Canada,21933.0376,17:33:00,2019.0,April,Wednesday
179217,Bose SoundSport Headphones,1.0,99.99,"121 Cedar Ave, Quebec City",Canada,5623.4376,23:09:00,2019.0,April,Thursday
179218,Lightning Charging Cable,1.0,14.95,"103 Main St, Hamilton",Canada,840.788,18:59:00,2019.0,April,Tuesday
179219,Lightning Charging Cable,2.0,14.95,"147 Maple St, Hamilton",Canada,1681.576,04:53:00,2019.0,April,Saturday
179220,34in Ultrawide Monitor,1.0,379.99,"147 Cedar Ave, Montreal",Canada,21370.637600000002,08:14:00,2019.0,April,Thursday
179221,Lightning Charging Cable,1.0,14.95,"124 Market St, Hamilton",Canada,840.788,17:45:00,2019.0,April,Saturday
179222,Macbook Pro Laptop,1.0,1700.0,"123 Main St, Edmonton",Canada,95608.0,17:21:00,2019.0,April,Monday
179223,34in Ultrawide Monitor,1.0,379.99,"103 Broadway, Calgary",Canada,21370.637600000002,22:09:00,2019.0,April,Monday
179224,Lightning Charging Cable,1.0,14.95,"138 Pacific Ave, Hamilton",Canada,840.788,19:50:00,2019.0,April,Friday
179225,20in Monitor,1.0,109.99,"106 Sunset Blvd, Quebec City",Canada,6185.8376,23:16:00,2019.0,April,Sunday
179226,34in Ultrawide Monitor,1.0,379.99,"131 Broadway, Toronto",Canada,21370.637600000002,19:45:00,2019.0,April,Tuesday
179226,Macbook Pro Laptop,1.0,1700.0,"114 Pine St, Quebec City",Canada,95608.0,19:45:00,2019.0,April,Tuesday
179227,Apple Airpods Headphones,1.0,150.0,"139 Elm St, Vancouver",Canada,8436.0,12:40:00,2019.0,April,Thursday
179228,27in FHD Monitor,1.0,149.99,"135 Market St, Ottawa",Canada,8435.437600000001,20:03:00,2019.0,April,Monday
179229,27in FHD Monitor,1.0,149.99,"127 Cedar Ave, Winnipeg",Canada,8435.437600000001,15:45:00,2019.0,April,Friday
179230,AA Batteries (4-pack),1.0,3.84,"102 Elm St, Quebec City",Canada,215.9616,17:57:00,2019.0,April,Thursday
179231,Apple Airpods Headphones,1.0,150.0,"143 Market St, Vancouver",Canada,8436.0,14:41:00,2019.0,April,Friday
179232,Macbook Pro Laptop,1.0,1700.0,"130 Pine St, Montreal",Canada,95608.0,09:02:00,2019.0,April,Friday
179233,Bose SoundSport Headphones,1.0,99.99,"136 Maple St, Calgary",Canada,5623.4376,19:31:00,2019.0,April,Wednesday
179234,Lightning Charging Cable,1.0,14.95,"146 Cedar Ave, Calgary",Canada,840.788,14:47:00,2019.0,April,Saturday
179235,27in 4K Gaming Monitor,1.0,389.99,"100 Market St, Montreal",Canada,21933.0376,21:40:00,2019.0,April,Saturday
179236,Lightning Charging Cable,1.0,14.95,"129 Broadway, Hamilton",Canada,840.788,23:08:00,2019.0,April,Sunday
179237,Google Phone,1.0,600.0,"147 Elm St, Montreal",Canada,33744.0,16:16:00,2019.0,April,Monday
179238,Flatscreen TV,1.0,300.0,"129 Sunset Blvd, Quebec City",Canada,16872.0,05:54:00,2019.0,April,Monday
179239,AA Batteries (4-pack),2.0,3.84,"122 Maple St, Quebec City",Canada,431.9232,16:57:00,2019.0,April,Thursday
179240,Apple Airpods Headphones,1.0,150.0,"118 Sunset Blvd, Ottawa",Canada,8436.0,21:05:00,2019.0,April,Sunday
179241,USB-C Charging Cable,2.0,11.95,"124 Sunset Blvd, Edmonton",Canada,1344.136,09:48:00,2019.0,April,Thursday
179242,Macbook Pro Laptop,1.0,1700.0,"116 Elm St, Vancouver",Canada,95608.0,21:45:00,2019.0,April,Wednesday
179243,Wired Headphones,2.0,11.99,"107 Main St, Quebec City",Canada,1348.6352000000002,23:20:00,2019.0,April,Tuesday
179244,AAA Batteries (4-pack),1.0,2.99,"105 Pine St, Montreal",Canada,168.15760000000003,11:30:00,2019.0,April,Thursday
179245,Bose SoundSport Headphones,1.0,99.99,"123 Elm St, Montreal",Canada,5623.4376,21:24:00,2019.0,April,Thursday
179246,Lightning Charging Cable,2.0,14.95,"119 Sunset Blvd, Hamilton",Canada,1681.576,13:23:00,2019.0,April,Saturday
179247,AA Batteries (4-pack),1.0,3.84,"126 Pine St, Toronto",Canada,215.9616,11:34:00,2019.0,April,Tuesday
179248,AA Batteries (4-pack),1.0,3.84,"139 Pine St, Edmonton",Canada,215.9616,01:16:00,2019.0,April,Sunday
179249,Wired Headphones,1.0,11.99,"135 Pine St, Vancouver",Canada,674.3176000000001,11:27:00,2019.0,April,Saturday
179250,Bose SoundSport Headphones,1.0,99.99,"121 Oak St, Montreal",Canada,5623.4376,17:33:00,2019.0,April,Tuesday
179251,Wired Headphones,1.0,11.99,"134 Market St, Quebec City",Canada,674.3176000000001,13:33:00,2019.0,April,Thursday
179252,AA Batteries (4-pack),1.0,3.84,"100 Main St, Quebec City",Canada,215.9616,05:12:00,2019.0,April,Thursday
179253,AAA Batteries (4-pack),1.0,2.99,"140 Main St, Toronto",Canada,168.15760000000003,23:58:00,2019.0,April,Tuesday
179254,Wired Headphones,1.0,11.99,"108 Pacific Ave, Winnipeg",Canada,674.3176000000001,12:38:00,2019.0,April,Tuesday
179255,Lightning Charging Cable,1.0,14.95,"119 Pacific Ave, Quebec City",Canada,840.788,20:44:00,2019.0,April,Wednesday
179256,Lightning Charging Cable,1.0,14.95,"126 Pacific Ave, Ottawa",Canada,840.788,18:10:00,2019.0,April,Wednesday
179257,Wired Headphones,1.0,11.99,"127 Pacific Ave, Hamilton",Canada,674.3176000000001,16:29:00,2019.0,April,Wednesday
179258,AAA Batteries (4-pack),2.0,2.99,"126 Maple St, Winnipeg",Canada,336.31520000000006,14:44:00,2019.0,April,Tuesday
179259,34in Ultrawide Monitor,1.0,379.99,"126 Sunset Blvd, Ottawa",Canada,21370.637600000002,18:40:00,2019.0,April,Sunday
179260,AA Batteries (4-pack),1.0,3.84,"143 Main St, Quebec City",Canada,215.9616,16:45:00,2019.0,April,Monday
179261,Apple Airpods Headphones,1.0,150.0,"143 Cedar Ave, Ottawa",Canada,8436.0,09:28:00,2019.0,April,Tuesday
179262,USB-C Charging Cable,1.0,11.95,"128 Cedar Ave, Quebec City",Canada,672.068,19:57:00,2019.0,April,Monday
179263,Lightning Charging Cable,1.0,14.95,"150 Maple St, Toronto",Canada,840.788,11:22:00,2019.0,April,Monday
179264,AA Batteries (4-pack),1.0,3.84,"118 Main St, Vancouver",Canada,215.9616,18:24:00,2019.0,April,Monday
179265,USB-C Charging Cable,1.0,11.95,"143 Main St, Edmonton",Canada,672.068,01:07:00,2019.0,April,Thursday
179266,USB-C Charging Cable,1.0,11.95,"144 Pine St, Vancouver",Canada,672.068,05:35:00,2019.0,April,Saturday
179267,27in FHD Monitor,1.0,149.99,"147 Market St, Ottawa",Canada,8435.437600000001,23:47:00,2019.0,April,Saturday
179268,AA Batteries (4-pack),1.0,3.84,"106 Broadway, Quebec City",Canada,215.9616,15:52:00,2019.0,April,Thursday
179269,USB-C Charging Cable,1.0,11.95,"104 Pacific Ave, Calgary",Canada,672.068,22:58:00,2019.0,April,Saturday
179270,iPhone,1.0,700.0,"131 Broadway, Ottawa",Canada,39368.0,20:38:00,2019.0,April,Monday
179270,Lightning Charging Cable,1.0,14.95,"108 Pine St, Winnipeg",Canada,840.788,20:38:00,2019.0,April,Monday
179271,Apple Airpods Headphones,1.0,150.0,"102 Cedar Ave, Winnipeg",Canada,8436.0,16:03:00,2019.0,April,Saturday
179272,AA Batteries (4-pack),1.0,3.84,"116 Broadway, Montreal",Canada,215.9616,10:27:00,2019.0,April,Thursday
179273,Lightning Charging Cable,1.0,14.95,"132 Cedar Ave, Hamilton",Canada,840.788,15:15:00,2019.0,April,Thursday
179274,20in Monitor,1.0,109.99,"145 Broadway, Winnipeg",Canada,6185.8376,08:41:00,2019.0,April,Sunday
179275,AA Batteries (4-pack),1.0,3.84,"102 Oak St, Quebec City",Canada,215.9616,15:13:00,2019.0,April,Friday
179276,AA Batteries (4-pack),1.0,3.84,"108 Broadway, Winnipeg",Canada,215.9616,11:16:00,2019.0,April,Friday
179277,AA Batteries (4-pack),1.0,3.84,"148 Maple St, Calgary",Canada,215.9616,12:39:00,2019.0,April,Thursday
179278,Apple Airpods Headphones,2.0,150.0,"123 Pacific Ave, Quebec City",Canada,16872.0,08:18:00,2019.0,April,Wednesday
179279,20in Monitor,1.0,109.99,"147 Maple St, Winnipeg",Canada,6185.8376,09:41:00,2019.0,April,Monday
179280,iPhone,1.0,700.0,"100 Pine St, Winnipeg",Canada,39368.0,05:52:00,2019.0,April,Monday
179281,Macbook Pro Laptop,1.0,1700.0,"126 Sunset Blvd, Winnipeg",Canada,95608.0,16:06:00,2019.0,April,Thursday
179282,Flatscreen TV,1.0,300.0,"112 Pine St, Toronto",Canada,16872.0,14:57:00,2019.0,April,Tuesday
179283,Google Phone,1.0,600.0,"111 Cedar Ave, Montreal",Canada,33744.0,18:39:00,2019.0,April,Tuesday
179284,USB-C Charging Cable,1.0,11.95,"121 Market St, Hamilton",Canada,672.068,07:31:00,2019.0,April,Saturday
179285,34in Ultrawide Monitor,1.0,379.99,"137 Maple St, Ottawa",Canada,21370.637600000002,09:18:00,2019.0,April,Wednesday
179286,AA Batteries (4-pack),1.0,3.84,"113 Pacific Ave, Quebec City",Canada,215.9616,20:11:00,2019.0,April,Sunday
179287,Flatscreen TV,1.0,300.0,"131 Oak St, Quebec City",Canada,16872.0,23:00:00,2019.0,April,Tuesday
179288,Lightning Charging Cable,1.0,14.95,"102 Main St, Vancouver",Canada,840.788,11:22:00,2019.0,April,Tuesday
179289,iPhone,1.0,700.0,"111 Market St, Hamilton",Canada,39368.0,16:13:00,2019.0,April,Tuesday
179290,27in FHD Monitor,1.0,149.99,"100 Pine St, Vancouver",Canada,8435.437600000001,11:58:00,2019.0,April,Friday
179291,Lightning Charging Cable,1.0,14.95,"132 Pine St, Quebec City",Canada,840.788,17:07:00,2019.0,April,Sunday
179292,AAA Batteries (4-pack),1.0,2.99,"106 Main St, Ottawa",Canada,168.15760000000003,18:47:00,2019.0,April,Tuesday
179293,USB-C Charging Cable,1.0,11.95,"103 Cedar Ave, Edmonton",Canada,672.068,16:34:00,2019.0,April,Thursday
179294,Lightning Charging Cable,1.0,14.95,"150 Cedar Ave, Edmonton",Canada,840.788,23:55:00,2019.0,April,Tuesday
179295,27in 4K Gaming Monitor,1.0,389.99,"101 Pine St, Ottawa",Canada,21933.0376,21:47:00,2019.0,April,Friday
179296,Apple Airpods Headphones,1.0,150.0,"111 Sunset Blvd, Montreal",Canada,8436.0,09:54:00,2019.0,April,Wednesday
179297,Lightning Charging Cable,1.0,14.95,"130 Maple St, Toronto",Canada,840.788,09:44:00,2019.0,April,Monday
179298,27in 4K Gaming Monitor,1.0,389.99,"122 Oak St, Hamilton",Canada,21933.0376,16:05:00,2019.0,April,Saturday
179299,USB-C Charging Cable,1.0,11.95,"123 Pine St, Ottawa",Canada,672.068,18:57:00,2019.0,April,Wednesday
179300,Wired Headphones,1.0,11.99,"126 Oak St, Montreal",Canada,674.3176000000001,18:14:00,2019.0,April,Saturday
179301,27in 4K Gaming Monitor,1.0,389.99,"146 Sunset Blvd, Calgary",Canada,21933.0376,13:04:00,2019.0,April,Saturday
179302,Lightning Charging Cable,1.0,14.95,"112 Pine St, Vancouver",Canada,840.788,20:43:00,2019.0,April,Wednesday
179303,Wired Headphones,1.0,11.99,"127 Broadway, Montreal",Canada,674.3176000000001,10:12:00,2019.0,April,Monday
179304,34in Ultrawide Monitor,1.0,379.99,"110 Cedar Ave, Vancouver",Canada,21370.637600000002,20:56:00,2019.0,April,Tuesday
179305,Wired Headphones,2.0,11.99,"144 Cedar Ave, Winnipeg",Canada,1348.6352000000002,17:29:00,2019.0,April,Monday
179306,AAA Batteries (4-pack),1.0,2.99,"118 Sunset Blvd, Calgary",Canada,168.15760000000003,21:56:00,2019.0,April,Friday
179307,34in Ultrawide Monitor,1.0,379.99,"100 Main St, Winnipeg",Canada,21370.637600000002,19:11:00,2019.0,April,Sunday
179308,Apple Airpods Headphones,2.0,150.0,"137 Cedar Ave, Quebec City",Canada,16872.0,19:47:00,2019.0,April,Monday
179309,USB-C Charging Cable,1.0,11.95,"118 Maple St, Vancouver",Canada,672.068,20:16:00,2019.0,April,Tuesday
179310,USB-C Charging Cable,2.0,11.95,"118 Main St, Ottawa",Canada,1344.136,16:54:00,2019.0,April,Sunday
179311,Wired Headphones,2.0,11.99,"100 Elm St, Toronto",Canada,1348.6352000000002,01:35:00,2019.0,April,Tuesday
179311,USB-C Charging Cable,1.0,11.95,"127 Main St, Calgary",Canada,672.068,01:35:00,2019.0,April,Tuesday
179312,Bose SoundSport Headphones,1.0,99.99,"138 Maple St, Ottawa",Canada,5623.4376,15:54:00,2019.0,April,Thursday
179313,Apple Airpods Headphones,1.0,150.0,"142 Maple St, Montreal",Canada,8436.0,16:18:00,2019.0,April,Wednesday
179314,34in Ultrawide Monitor,1.0,379.99,"134 Maple St, Toronto",Canada,21370.637600000002,13:37:00,2019.0,April,Thursday
179315,AA Batteries (4-pack),1.0,3.84,"126 Pine St, Ottawa",Canada,215.9616,19:35:00,2019.0,April,Sunday
179316,Wired Headphones,1.0,11.99,"150 Oak St, Winnipeg",Canada,674.3176000000001,18:21:00,2019.0,April,Monday
Order ID,Product,,,"149 Maple St, Winnipeg",Canada,,,,,
179317,ThinkPad Laptop,1.0,999.99,"119 Sunset Blvd, Edmonton",Canada,56239.437600000005,17:30:00,2019.0,April,Tuesday
179318,AA Batteries (4-pack),1.0,3.84,"105 Main St, Calgary",Canada,215.9616,10:20:00,2019.0,April,Monday
179319,Bose SoundSport Headphones,1.0,99.99,"117 Pacific Ave, Quebec City",Canada,5623.4376,12:57:00,2019.0,April,Saturday
179320,AA Batteries (4-pack),1.0,3.84,"127 Main St, Hamilton",Canada,215.9616,18:18:00,2019.0,April,Tuesday
179321,USB-C Charging Cable,1.0,11.95,"125 Maple St, Montreal",Canada,672.068,14:01:00,2019.0,April,Tuesday
179322,USB-C Charging Cable,1.0,11.95,"129 Sunset Blvd, Calgary",Canada,672.068,19:44:00,2019.0,April,Thursday
179323,AAA Batteries (4-pack),1.0,2.99,"111 Oak St, Toronto",Canada,168.15760000000003,10:52:00,2019.0,April,Tuesday
179324,Lightning Charging Cable,1.0,14.95,"113 Main St, Ottawa",Canada,840.788,00:25:00,2019.0,April,Tuesday
179325,LG Washing Machine,1.0,600.0,"119 Market St, Quebec City",Canada,33744.0,13:09:00,2019.0,April,Wednesday
179326,Lightning Charging Cable,1.0,14.95,"140 Pine St, Vancouver",Canada,840.788,11:50:00,2019.0,April,Thursday
179327,Lightning Charging Cable,1.0,14.95,"149 Market St, Hamilton",Canada,840.788,13:14:00,2019.0,April,Friday
179328,Wired Headphones,1.0,11.99,"134 Maple St, Edmonton",Canada,674.3176000000001,19:19:00,2019.0,April,Monday
179328,AA Batteries (4-pack),1.0,3.84,"101 Main St, Hamilton",Canada,215.9616,19:19:00,2019.0,April,Monday
179329,Bose SoundSport Headphones,1.0,99.99,"142 Pacific Ave, Calgary",Canada,5623.4376,19:48:00,2019.0,April,Tuesday
Order ID,Product,,,"139 Maple St, Vancouver",Canada,,,,,
179330,Google Phone,1.0,600.0,"121 Pacific Ave, Calgary",Canada,33744.0,19:44:00,2019.0,April,Tuesday
179331,20in Monitor,1.0,109.99,"112 Oak St, Vancouver",Canada,6185.8376,15:08:00,2019.0,April,Monday
179332,Flatscreen TV,1.0,300.0,"100 Market St, Vancouver",Canada,16872.0,16:56:00,2019.0,April,Monday
179333,Bose SoundSport Headphones,1.0,99.99,"149 Sunset Blvd, Quebec City",Canada,5623.4376,17:41:00,2019.0,April,Monday
179334,iPhone,1.0,700.0,"100 Broadway, Vancouver",Canada,39368.0,23:34:00,2019.0,April,Wednesday
179335,AA Batteries (4-pack),1.0,3.84,"142 Elm St, Ottawa",Canada,215.9616,19:05:00,2019.0,April,Tuesday
179336,AAA Batteries (4-pack),1.0,2.99,"127 Pine St, Calgary",Canada,168.15760000000003,12:20:00,2019.0,April,Saturday
179337,Wired Headphones,1.0,11.99,"115 Cedar Ave, Montreal",Canada,674.3176000000001,12:15:00,2019.0,April,Monday
179338,USB-C Charging Cable,1.0,11.95,"106 Oak St, Toronto",Canada,672.068,13:46:00,2019.0,April,Saturday
179339,AAA Batteries (4-pack),1.0,2.99,"140 Main St, Quebec City",Canada,168.15760000000003,16:04:00,2019.0,April,Tuesday
179340,Macbook Pro Laptop,1.0,1700.0,"121 Market St, Montreal",Canada,95608.0,10:37:00,2019.0,April,Sunday
179340,Apple Airpods Headphones,1.0,150.0,"108 Broadway, Hamilton",Canada,8436.0,10:37:00,2019.0,April,Sunday
179341,Apple Airpods Headphones,1.0,150.0,"106 Broadway, Toronto",Canada,8436.0,10:09:00,2019.0,April,Thursday
179342,Lightning Charging Cable,1.0,14.95,"112 Broadway, Quebec City",Canada,840.788,19:02:00,2019.0,April,Monday
179343,Flatscreen TV,1.0,300.0,"126 Market St, Calgary",Canada,16872.0,19:33:00,2019.0,April,Sunday
179344,USB-C Charging Cable,1.0,11.95,"138 Oak St, Toronto",Canada,672.068,22:17:00,2019.0,April,Monday
179345,Apple Airpods Headphones,1.0,150.0,"103 Maple St, Montreal",Canada,8436.0,22:04:00,2019.0,April,Saturday
179346,27in FHD Monitor,1.0,149.99,"116 Elm St, Montreal",Canada,8435.437600000001,12:34:00,2019.0,April,Saturday
179347,Bose SoundSport Headphones,1.0,99.99,"128 Main St, Edmonton",Canada,5623.4376,15:08:00,2019.0,April,Monday
179348,USB-C Charging Cable,1.0,11.95,"143 Main St, Montreal",Canada,672.068,10:13:00,2019.0,April,Friday
179349,20in Monitor,1.0,109.99,"116 Cedar Ave, Quebec City",Canada,6185.8376,13:51:00,2019.0,April,Sunday
179350,Wired Headphones,1.0,11.99,"140 Oak St, Quebec City",Canada,674.3176000000001,21:38:00,2019.0,April,Wednesday
179351,27in 4K Gaming Monitor,1.0,389.99,"141 Maple St, Quebec City",Canada,21933.0376,17:38:00,2019.0,April,Thursday
179352,Lightning Charging Cable,1.0,14.95,"131 Oak St, Hamilton",Canada,840.788,16:02:00,2019.0,April,Sunday
179353,Wired Headphones,1.0,11.99,"147 Elm St, Vancouver",Canada,674.3176000000001,18:05:00,2019.0,April,Saturday
179354,USB-C Charging Cable,1.0,11.95,"110 Cedar Ave, Toronto",Canada,672.068,14:11:00,2019.0,April,Sunday
179355,27in FHD Monitor,1.0,149.99,"139 Pacific Ave, Calgary",Canada,8435.437600000001,17:49:00,2019.0,April,Monday
179356,USB-C Charging Cable,2.0,11.95,"134 Main St, Calgary",Canada,1344.136,14:21:00,2019.0,April,Wednesday
179357,Google Phone,1.0,600.0,"101 Sunset Blvd, Vancouver",Canada,33744.0,22:28:00,2019.0,April,Monday
179357,USB-C Charging Cable,1.0,11.95,"144 Elm St, Edmonton",Canada,672.068,22:28:00,2019.0,April,Monday
179358,AAA Batteries (4-pack),3.0,2.99,"110 Market St, Vancouver",Canada,504.47280000000006,20:42:00,2019.0,April,Monday
179359,Wired Headphones,1.0,11.99,"117 Elm St, Toronto",Canada,674.3176000000001,18:22:00,2019.0,April,Friday
179360,Wired Headphones,1.0,11.99,"123 Pine St, Hamilton",Canada,674.3176000000001,16:49:00,2019.0,April,Sunday
179361,AA Batteries (4-pack),1.0,3.84,"112 Main St, Edmonton",Canada,215.9616,16:24:00,2019.0,April,Thursday
179362,AAA Batteries (4-pack),2.0,2.99,"131 Pine St, Calgary",Canada,336.31520000000006,12:11:00,2019.0,April,Wednesday
179363,AAA Batteries (4-pack),1.0,2.99,"104 Main St, Ottawa",Canada,168.15760000000003,10:13:00,2019.0,April,Wednesday
179364,AA Batteries (4-pack),1.0,3.84,"119 Maple St, Winnipeg",Canada,215.9616,19:04:00,2019.0,April,Friday
179365,AA Batteries (4-pack),2.0,3.84,"127 Elm St, Quebec City",Canada,431.9232,21:30:00,2019.0,April,Sunday
179366,27in FHD Monitor,1.0,149.99,"150 Cedar Ave, Montreal",Canada,8435.437600000001,21:04:00,2019.0,April,Thursday
179367,AAA Batteries (4-pack),3.0,2.99,"127 Maple St, Edmonton",Canada,504.47280000000006,16:01:00,2019.0,April,Wednesday
179368,Google Phone,1.0,600.0,"117 Cedar Ave, Vancouver",Canada,33744.0,01:43:00,2019.0,April,Saturday
179369,ThinkPad Laptop,1.0,999.99,"141 Maple St, Ottawa",Canada,56239.437600000005,23:57:00,2019.0,April,Wednesday
179370,Lightning Charging Cable,1.0,14.95,"129 Elm St, Calgary",Canada,840.788,20:35:00,2019.0,April,Thursday
179371,Wired Headphones,1.0,11.99,"121 Pine St, Quebec City",Canada,674.3176000000001,14:35:00,2019.0,April,Tuesday
179372,Google Phone,1.0,600.0,"149 Sunset Blvd, Winnipeg",Canada,33744.0,20:46:00,2019.0,April,Wednesday
179373,iPhone,1.0,700.0,"127 Main St, Edmonton",Canada,39368.0,12:08:00,2019.0,April,Thursday
179374,Wired Headphones,1.0,11.99,"123 Oak St, Calgary",Canada,674.3176000000001,18:51:00,2019.0,April,Wednesday
179375,AAA Batteries (4-pack),1.0,2.99,"102 Pacific Ave, Ottawa",Canada,168.15760000000003,15:27:00,2019.0,April,Saturday
179376,AA Batteries (4-pack),1.0,3.84,"107 Oak St, Winnipeg",Canada,215.9616,19:30:00,2019.0,April,Monday
179377,USB-C Charging Cable,1.0,11.95,"119 Elm St, Toronto",Canada,672.068,19:29:00,2019.0,April,Thursday
179377,AA Batteries (4-pack),1.0,3.84,"145 Market St, Hamilton",Canada,215.9616,19:29:00,2019.0,April,Thursday
179378,AA Batteries (4-pack),1.0,3.84,"147 Pine St, Vancouver",Canada,215.9616,10:30:00,2019.0,April,Tuesday
179379,Google Phone,1.0,600.0,"112 Cedar Ave, Vancouver",Canada,33744.0,15:28:00,2019.0,April,Friday
179379,Bose SoundSport Headphones,1.0,99.99,"104 Market St, Winnipeg",Canada,5623.4376,15:28:00,2019.0,April,Friday
179380,Apple Airpods Headphones,1.0,150.0,"145 Broadway, Edmonton",Canada,8436.0,04:37:00,2019.0,April,Sunday
179381,Lightning Charging Cable,1.0,14.95,"122 Pine St, Quebec City",Canada,840.788,16:22:00,2019.0,April,Monday
179382,Apple Airpods Headphones,1.0,150.0,"137 Market St, Ottawa",Canada,8436.0,14:58:00,2019.0,April,Thursday
179383,AA Batteries (4-pack),1.0,3.84,"131 Market St, Calgary",Canada,215.9616,16:50:00,2019.0,April,Sunday
179384,AAA Batteries (4-pack),5.0,2.99,"143 Pacific Ave, Edmonton",Canada,840.7880000000001,05:05:00,2019.0,April,Sunday
179385,Lightning Charging Cable,1.0,14.95,"108 Elm St, Winnipeg",Canada,840.788,22:40:00,2019.0,April,Tuesday
179386,Apple Airpods Headphones,1.0,150.0,"124 Main St, Quebec City",Canada,8436.0,07:01:00,2019.0,April,Monday
179387,Bose SoundSport Headphones,1.0,99.99,"122 Cedar Ave, Edmonton",Canada,5623.4376,22:32:00,2019.0,April,Monday
